DecisionScore,Anomaly
0.053965786027397655,0
0.053722879947153857,0
0.05345962278752303,0
0.053176182315956666,0
0.0528727395372286,0
0.05254948864673459,0
0.05220663698052341,0
0.051844404961721935,0
0.0514630260436455,0
0.05106274664937516,0
0.05064382610791185,0
0.05020653658687735,0
0.04975116302174065,0
0.04927800304160357,0
0.048787366891490436,0
0.048279577351211245,0
0.047754969650680934,0
0.047213891381852946,0
0.046656702407078754,0
0.04608377476405501,0
0.04549549256722152,0
0.04489225190574331,0
0.04427446073790087,0
0.04364253878207691,0
0.042996917404156676,0
0.042338039501485625,0
0.041666359383283336,0
0.040982342647568615,0
0.04028646605454078,0
0.03957921739647574,0
0.03886109536408,0
0.03813260940936658,0
0.03739427960492492,0
0.03664663649977484,0
0.03589022097161454,0
0.03512558407557265,0
0.034353286889469814,0
0.033573900355500896,0
0.03278800511843194,0
0.03199619136026399,0
0.031199058631395715,0
0.03039721567825282,0
0.02959128026741986,0
0.02878187900622642,0
0.027969647159935107,0
0.02715522846526497,0
0.026339274940607282,0
0.025522446692619383,0
0.024705411719393666,0
0.023888845710187567,0
0.023073431841634573,0
0.02225986057055529,0
0.021448829423293958,0
0.020641042781679886,0
0.019837211665516108,0
0.01903805351171428,0
0.018244291950024305,0
0.01745665657541373,0
0.01667588271708098,0
0.015902711204137887,0
0.015137888127995325,0
0.01438216460144126,0
0.013636296514443202,0
0.012901044286730112,0
0.012177172617123588,0
0.011465450229684038,0
0.010766649616664736,0
0.010081546778367922,0
0.009410920959837199,0
0.008755554384489272,0
0.008116231984693911,0
0.007493741129314557,0
0.006888871348321501,0
0.0063024140543603835,0
0.00573516226152293,0
0.00518791030113519,0
0.004661453534833271,0
0.004156588064718747,0
0.003674110440890388,0
0.0032148173662029933,0
0.002779505398368798,0
0.0023689706495275686,0
0.001984008483159272,0
0.0016254132085631312,0
0.0012939777728728785,0
0.000990493450659713,0
0.000715749531194021,0
0.0004705330034369126,0
0.00025562823880953545,0
7.18166717739166e-05,1
-8.012352164676884e-05,1
-0.00019941774742626706,1
-0.0002852953190242147,1
-0.00033698978482199493,1
-0.0003537392573225162,1
-0.00033478674421338894,1
-0.0002793804810288236,1
-0.00018677426546531706,1
-5.622779323388727e-05,1
0.00011299300459199912,0
0.00032161562291932455,0
0.0005703606425981889,0
0.0008599413892049768,0
0.0011910635906762224,0
0.0015644250338944232,0
0.0019807152202879763,0
0.0024406150206068844,0
0.0029447963288262713,0
0.003493921715428172,0
0.004088644080072257,0
0.004729606303687461,0
0.00541744090027052,0
0.006152769668242186,0
0.00693620334168088,0
0.007768341241414234,0
0.008649770926064448,0
0.00958106784321977,0
0.010562794980794266,0
0.011595502518673584,0
0.012679727480769287,0
0.013815993387577663,0
0.015004809909413552,0
0.016246672520280114,0
0.017542062152697824,0
0.018891444853387895,0
0.020295271440106788,0
0.021753977159612248,0
0.02326798134698116,0
0.024837687086282756,0
0.026463480872868317,0
0.028145732277240043,0
0.029884793610772675,0
0.03168099959322035,0
0.033534667022406595,0
0.03544609444585234,0
0.03741556183485173,0
0.03944333026079683,0
0.04152964157409755,0
0.04367471808566492,0
0.04587876225122223,0
0.04814195635842822,0
0.05046446221705381,0
0.05284642085228697,0
0.055287952201275914,0
0.05778915481307756,0
0.06035010555210185,0
0.0629708593052225,0
0.06565144869261275,0
0.0683918837825086,0
0.07119215180997429,0
0.07405221689981367,0
0.07697201979375556,0
0.07995147758202137,0
0.0829904834394668,0
0.08608890636629951,0
0.08924659093361953,0
0.09246335703385,0
0.09573899963617727,0
0.09907328854715658,0
0.10246596817656695,0
0.10591675730867145,0
0.10942534887898958,0
0.11299140975668998,0
0.11661458053275453,0
0.1202944753139974,0
0.12403068152309515,0
0.1278227597046886,0
0.13167024333775856,0
0.13557263865429547,0
0.13952942446442052,0
0.1435400519881025,0
0.14760394469352,0
0.151720498142204,0
0.15588907984109035,0
0.16010902910153924,0
0.1643796569055027,0
0.1687002457788207,0
0.1730700496719102,0
0.17748829384776776,0
0.18195417477755527,0
0.18646686004373692,0
0.1910254882508955,0
0.19562916894436988,0
0.20027698253675297,0
0.20496798024231744,0
0.20970118401953108,0
0.21447558652166165,0
0.21929015105562755,0
0.22414381154910856,0
0.22903547252601797,0
0.23396400909043003,0
0.2389282669190056,0
0.243927062261994,0
0.24895918195288402,0
0.25402338342674113,0
0.2591183947473503,0
0.264242914643118,0
0.269395612551957,0
0.2745751286749716,0
0.27978007403925,0
0.285009030569606,0
0.2902605511694105,0
0.29553315981056016,0
0.30082535163256097,0
0.30613559305082916,0
0.3114623218741759,0
0.31680394743156803,0
0.3221588507081421,0
0.32752538449051194,0
0.3329018735213811,0
0.33828661466350596,0
0.34367787707296493,0
0.34907390238180014,0
0.35447290488999705,0
0.3598730717668346,0
0.36527256326156277,0
0.3706695129234756,0
0.37606202783126363,0
0.3814481888317687,0
0.38682605078798105,0
0.392193642836391,0
0.3975489686535898,0
0.40289000673211817,0
0.4082147106655487,0
0.4135210094427517,0
0.41880680775131296,0
0.42406998629005344,0
0.4293084020906477,0
0.4345198888482429,0
0.43970225726106094,0
0.4448532953789144,0
0.4499707689606076,0
0.45505242184009376,0
0.4600959763014423,0
0.4650991334624006,0
0.47005957366661555,0
0.4749749568843491,0
0.4798429231216428,0
0.4846610928378734,0
0.48942706737155994,0
0.49413842937436847,0
0.4987927432532331,0
0.5033875556204812,0
0.5079203957518299,0
0.5123887760522496,0
0.51679019252947,0
0.5211221252750988,0
0.5253820389532358,0
0.529567383296424,0
0.5336755936088569,0
0.5377040912767299,0
0.5416502842855451,0
0.545511567744347,0
0.5492853244166458,0
0.5529689252579857,0
0.5565597299599769,0
0.5600550875006309,0
0.5634523367009354,0
0.5667488067874284,0
0.5699418179606823,0
0.5730286819695536,0
0.576006702690977,0
0.5788731767152644,0
0.581625393936589,0
0.5842606381486686,0
0.5867761876453539,0
0.5891693158260232,0
0.591437291805553,0
0.5935773810287959,0
0.5955868458892812,0
0.5974629463520369,0
0.599202940580307,0
0.6008040855660433,0
0.6022636377639259,0
0.6035788537287701,0
0.6047469907561211,0
0.6057653075258571,0
0.6066310647485835,0
0.6073415258146824,0
0.6078939574457731,0
0.6082856303484014,0
0.6085138198698115,0
0.6085758066554998,0
0.608468877308475,0
0.6081903250499447,0
0.6077374503812454,0
0.6071075617468349,0
0.6062979761981087,0
0.6053060200578919,0
0.6041290295853425,0
0.6027643516411096,0
0.6012093443524922,0
0.5994613777784696,0
0.5975178345742957,0
0.5953761106555433,0
0.5930336158613407,0
0.5904877746165873,0
0.5877360265929887,0
0.5847758273686434,0
0.5816046490860227,0
0.5782199811081128,0
0.5746193306725083,0
0.5708002235432481,0
0.5667602046602251,0
0.562496838785906,0
0.5580077111491875,0
0.5532904280861839,0
0.5483426176777257,0
0.5431619303833877,0
0.5377460396718163,0
0.5320926426471733,0
0.5261994606714868,0
0.5200642399827053,0
0.5136847523082704,0
0.507058795473986,0
0.5001841940079998,0
0.49305879973972466,0
0.4856804923934419,0
0.47804718017648185,0
0.4701568003616874,0
0.4620073198640835,0
0.4535967358114732,0
0.44492307610880033,0
0.4359843999961335,0
0.4267787986000382,0
0.41730439547817255,0
0.4075593471569583,0
0.39754184366208456,0
0.3872501090417675,0
0.37668240188247104,0
0.3658370158170534,0
0.3547122800250655,0
0.34330655972508417,0
0.3316182566589294,0
0.3196458095675698,0
0.3073876946586065,0
0.2948424260651148,0
0.2820085562957857,0
0.2688846766761266,0
0.25546941778063825,0
0.24176144985580272,0
0.22775948323373996,0
0.21346226873642493,0
0.1988685980702769,0
0.18397730421106218,0
0.16878726177892567,0
0.1532973874034642,0
0.13750664007871016,0
0.12141402150788672,0
0.10501857643788348,0
0.07154321794937957,0
0.05423510678511079,0
0.03662077269820685,0
0.01869948021519008,0
0.0004705386915073717,0
-0.01806669742904532,1
-0.036912828366046924,1
-0.056068408765300504,1
-0.07553394747296771,1
-0.09530990732097955,1
-0.11539670492388332,1
-0.13579471048707958,1
-0.15650424762663562,1
-0.17752559320060968,1
-0.19885897715204948,1
-0.2205045823636027,1
