ReconstructionError,Anomaly
1.4344685043198766,1
0.950017020022746,0
0.28337391364159303,0
0.9209579639500065,0
1.2478080943880192,1
0.3036473307337047,0
0.6879640106125706,0
0.31424240802540115,0
0.5728632785763862,0
0.9206854423009763,0
0.9083705559958613,0
1.0751008664625636,1
0.7250736450224818,0
0.4542602493590433,0
0.8116093230004499,0
0.7187427836799725,0
0.4423387353324507,0
0.6104440897933214,0
0.3127813553181408,0
0.48299628211171397,0
0.4628540417631125,0
0.2811519194311339,0
0.21612101501312425,0
0.4110467726689766,0
0.28307392278173965,0
0.5065065059513204,0
1.181236507915098,1
0.3671265715546236,0
0.5285011198807024,0
1.1316921239648594,1
0.7754609941930095,0
0.7979379689888364,0
0.6592266557582744,0
0.5943390460933621,0
0.7884792489723955,0
0.7061832237066882,0
0.8752669791531321,0
0.7941596430438331,0
0.6685193923275248,0
0.38114960010288484,0
0.7353854377116765,0
1.2596243691690727,1
0.943583019849972,0
0.550068347655969,0
0.38379440158323186,0
0.762330361987892,0
0.6481836637408666,0
0.7269913808174963,0
0.37464222337247016,0
0.5042633267988335,0
0.6541105677708583,0
0.2645092036049855,0
0.2228213691440757,0
0.7696213588616156,0
0.32927965027165074,0
0.779857300093223,0
0.6372538662966833,0
0.644482833546381,0
0.7154222883870658,0
0.2433501669705313,0
0.3345972491179955,0
0.21438972547200663,0
0.5222345489272862,0
1.0015345516477998,0
0.4668418769602596,0
0.7734459142398358,0
0.49559949964777256,0
0.3920643148615657,0
1.0385110136222457,0
0.2619640355745604,0
0.1939054175506051,0
0.5405638969890391,0
0.4160036515162361,0
1.0184311987291106,0
0.5522984417888692,0
0.980628712696974,0
0.6118313979246678,0
0.6753295560244484,0
0.6507753050716418,0
1.064056894447273,0
0.5552178056574559,0
0.5630828020038973,0
0.8607981323354028,0
0.7346719844570754,0
0.64416017959716,0
0.5969278332731313,0
0.6135478804290578,0
0.25617490617076183,0
0.4035337252396638,0
0.5187037885767336,0
0.23394925952932621,0
0.4397389297072052,0
0.8293819581148766,0
0.5208136833416164,0
1.02746093261417,0
0.7475369591093501,0
1.0043970557558004,0
1.0539066145984126,0
0.7140614185214174,0
0.88611550645577,0
0.7629187051088744,0
0.6252731938099696,0
0.7103831157072246,0
0.5869836934000339,0
0.8077884216087904,0
0.793548243734849,0
1.308593101024312,1
0.7675179129835934,0
0.8349708054402377,0
0.40955618185385784,0
0.655339955098949,0
0.8031737137569699,0
0.414134220886149,0
0.6472872882211526,0
0.17578482570218967,0
0.5532678882265533,0
0.49767699543091226,0
0.5142312272384566,0
0.8443668692204547,0
0.528018499475132,0
0.5961049448562068,0
0.7844754695223394,0
0.7637432395291702,0
0.6199777765695591,0
0.4227000064185951,0
1.2254446106007226,1
0.9498369787638783,0
0.9605720539575163,0
0.7142434968093933,0
0.3053962794474493,0
0.9679106320822047,0
0.9076239438169814,0
0.4662600247258875,0
0.7277239209477415,0
0.5537592935904029,0
0.8801271649791597,0
0.9695540000639697,0
0.897647998471248,0
0.6667407406406335,0
0.32719130514749895,0
0.6399788676114173,0
0.40694555915941943,0
0.5174890495825517,0
0.7547333828238019,0
0.42536829329051057,0
0.8248616683009565,0
0.6140633371873596,0
0.5069159382953592,0
0.7992818693646022,0
0.8339112162816562,0
0.7754144773310218,0
0.6621925772645277,0
0.7799180584465739,0
0.986741988085643,0
0.35322899932613305,0
0.43635044501912584,0
0.2870231171149594,0
0.5672964262778066,0
0.3217435251622357,0
0.7168294968695129,0
0.5849132819927431,0
0.3487264771203161,0
0.4006089985360736,0
0.5809395561638165,0
0.4042131038422035,0
0.5438923084188652,0
0.6361762211596849,0
0.8798607904215354,0
0.14962608849801745,0
0.8340107994161515,0
0.8182407982420573,0
0.3653937308660653,0
0.35150561392265206,0
0.7078432510776863,0
0.3032881137223523,0
0.4242780362711544,0
0.4776939297795888,0
0.8409223833920386,0
0.8228606679539462,0
0.6606100740335586,0
0.6051537490388295,0
0.6413372074805728,0
1.4146468163124886,1
0.742261253399137,0
0.5021802638869227,0
0.8856892715974347,0
0.4038441646807164,0
0.7890197801952754,0
0.648708916102247,0
0.8049457661153774,0
0.38598026642462546,0
0.431493533449116,0
0.7822792510952346,0
0.6262649493451745,0
0.9054061002121105,0
1.3572607604939648,1
0.8597104635584888,0
0.749369694009909,0
0.4719633303914388,0
0.6648160255750007,0
