File,Dataset,Model,AUC,F1,Precision,Recall,False Alarm Rate (FAR),Optimal Threshold,GT Anomaly Count
ADMISSIONS.csv,ADMISSIONS,Transformer-AE,0.6796875,0.0,0.0,0.0,0.0546875,0.7659439464555685,1.0
CALLOUT.csv,CALLOUT,Transformer-AE,0.5179738562091503,0.125,0.14285714285714285,0.1111111111111111,0.08823529411764706,1.367101269482869,9.0
CAREGIVERS.csv,CAREGIVERS,Transformer-AE,,0.0,0.0,0.0,0.1,,0.0
CPTEVENTS.csv,CPTEVENTS,Transformer-AE,0.48245142117870093,0.03428571428571429,0.043478260869565216,0.02830188679245283,0.04480651731160896,0.22146533299089452,106.0
DATETIMEEVENTS.csv,DATETIMEEVENTS,Transformer-AE,,0.0,0.0,0.0,0.1,,0.0
DIAGNOSES_ICD.csv,DIAGNOSES_ICD,Transformer-AE,0.8990593886025917,0.1935483870967742,0.15384615384615385,0.2608695652173913,0.0189873417721519,0.06404535197645911,23.0
DRGCODES.csv,DRGCODES,Transformer-AE,0.6949152542372882,0.10526315789473684,0.058823529411764705,0.5,0.05423728813559322,0.8850280313047745,2.0
D_CPT.csv,D_CPT,Transformer-AE,0.9356060606060607,0.3076923076923077,0.18181818181818182,1.0,0.06818181818181818,0.878905586193619,2.0
D_ICD_DIAGNOSES.csv,D_ICD_DIAGNOSES,Transformer-AE,,0.0,0.0,0.0,0.1,,0.0
D_ICD_PROCEDURES.csv,D_ICD_PROCEDURES,Transformer-AE,,0.0,0.0,0.0,0.1,,0.0
D_ITEMS.csv,D_ITEMS,Transformer-AE,,0.0,0.0,0.0,0.1,,0.0
D_LABITEMS.csv,D_LABITEMS,Transformer-AE,,0.0,0.0,0.0,0.1,,0.0
ICU.csv,ICU,Transformer-AE,0.4722137868205284,0.12844036697247707,0.35,0.07865168539325842,0.11711711711711711,1.0006012630914065,89.0
ICUSTAYS.csv,ICUSTAYS,Transformer-AE,0.4412878787878788,0.25,0.25,0.25,0.022727272727272728,1.656238504235329,4.0
INPUTEVENTS_CV.csv,INPUTEVENTS_CV,Transformer-AE,0.7544143012719625,0.14752277271717396,0.09540229885057472,0.32517140058765914,0.0931967552845047,0.29205434459051444,1021.0
INPUTEVENTS_MV.csv,INPUTEVENTS_MV,Transformer-AE,0.6902288225020904,0.3308519437551696,0.30234315948601664,0.365296803652968,0.07609860664523044,0.462980374361483,1095.0
LABEVENTS.csv,LABEVENTS,Transformer-AE,0.7336242300641009,0.014242115971515769,0.007360672975814932,0.21875,0.09960695349389327,0.002416348586760715,256.0
MICROBIOLOGYEVENTS.csv,MICROBIOLOGYEVENTS,Transformer-AE,0.4310092545084849,0.041884816753926704,0.029197080291970802,0.07407407407407407,0.06824012314007183,0.3546776149305004,54.0
OUTPUTEVENTS.csv,OUTPUTEVENTS,Transformer-AE,0.7033176541206121,0.046189376443418015,0.026501766784452298,0.17964071856287425,0.09880749574105621,0.07102403661656378,167.0
PATIENTS.csv,PATIENTS,Transformer-AE,,0.0,0.0,0.0,0.1,,0.0
PRESCRIPTIONS.csv,PRESCRIPTIONS,Transformer-AE,0.6730093508252344,0.2160392798690671,0.2129032258064516,0.21926910299003322,0.024165593740715065,0.16416540561694842,301.0
PROCEDUREEVENTS_MV.csv,PROCEDUREEVENTS_MV,Transformer-AE,0.6050198703200166,0.136986301369863,0.13157894736842105,0.14285714285714285,0.09663250366032211,0.7955981135638049,70.0
PROCEDURES_ICD.csv,PROCEDURES_ICD,Transformer-AE,0.475296221775095,0.0,0.0,0.0,0.052313883299798795,0.44295027294094613,9.0
SERVICES.csv,SERVICES,Transformer-AE,,0.0,0.0,0.0,0.1,,0.0
TRANSFERS.csv,TRANSFERS,Transformer-AE,0.46688241639697947,0.09523809523809523,0.08333333333333333,0.1111111111111111,0.021359223300970873,0.7021798752467177,9.0
dataset_1.csv,dataset_1,Transformer-AE,0.4281424281424282,0.13043478260869565,0.3333333333333333,0.08108108108108109,0.09523809523809523,1.0577972803082223,37.0
dataset_2.csv,dataset_2,Transformer-AE,0.38904761904761903,0.10256410256410256,0.2222222222222222,0.06666666666666667,0.1,1.1879348971149901,30.0
