ReconstructionError,Anomaly
0.0009056028214130669,False
0.0008920225614396821,False
0.0014934549898201201,False
0.000806211723119897,False
0.0026084215806844854,False
0.0034528127377384593,False
0.0028733895882266597,False
0.000591620120714957,False
0.0008459292019457791,False
0.0025314687239944575,False
0.0007468167187561221,False
0.0013384287339384012,False
0.004247470129802461,False
0.002668514348857018,False
0.0008657232033060708,False
0.0010959593223481812,False
0.003747304017554027,False
0.0031084309000996312,False
0.004382987745138499,False
0.0001455890488684703,False
0.0021897326876872025,False
0.0030791659660858645,False
0.00042390576057469185,False
0.0025074806571995403,False
0.0019223534946199762,False
0.0014150271524325658,False
0.001569040601389499,False
0.0010665693740999891,False
0.002240338175728894,False
0.0011577800228069093,False
0.0013208152687167604,False
0.0012524428509776617,False
0.0008494174085546146,False
0.0007314917899414153,False
0.0010964792371504517,False
0.0016946408918230608,False
0.0019666928489607055,False
0.00170392463407204,False
0.0005677719409717724,False
0.0016285956940538574,False
0.0012620276122682083,False
0.0009409735496137247,False
0.002855151679008849,False
0.0026861755009121003,False
0.002555825722442506,False
0.0030937574973128818,False
0.0004898800417325259,False
0.005404610137389618,True
0.0012742484129516893,False
0.002795735022016918,False
0.0010892545820507904,False
0.0006098487881605808,False
0.0016765734028798775,False
0.0023569277825769438,False
0.0023206406754447614,False
0.002965415708221937,False
0.0009514564808717192,False
0.004425818127702821,False
0.0033100919722053998,False
0.0013767578995572047,False
0.0006433807571438312,False
0.0005991367989955435,False
0.0007164700548155128,False
0.002976307461634648,False
0.0009757276732300291,False
0.0010835407976068122,False
0.0003682297865304504,False
0.004053003892423759,False
0.0009302810536469993,False
0.0008469017900887811,False
0.00040978881346478155,False
0.0019193520649526154,False
0.000479972337245955,False
0.001431828151869153,False
0.0008265024584512348,False
0.0007326011894071354,False
0.00028991068071005787,False
0.0009335374283608513,False
0.001219937859149847,False
0.0012691478827823773,False
0.0008392191099328237,False
0.00095807492202988,False
0.001290006843401087,False
0.0019439311813069856,False
0.000809123104825148,False
0.001330999560532595,False
0.0028774657945994514,False
0.0007702573913301346,False
0.001934992693192838,False
0.0009193053384663881,False
0.0016674749036598346,False
0.0028670342245921527,False
0.0006889406319133381,False
0.0008715154264230284,False
0.00020967051422685575,False
0.00032291398471535426,False
0.0006129240722631574,False
0.00033200725682996414,False
0.0006003747340324447,False
0.0004851711952703744,False
0.0005193482418983808,False
0.00016714337861077925,False
0.0011071008800961157,False
0.0008330441385450101,False
0.0005980248834085968,False
0.0008851657158880471,False
0.0010045593790357467,False
0.0012383582322886225,False
0.0044172785559893485,False
0.0009852396212755396,False
0.0005654922665126007,False
0.00013133213135430765,False
0.0021756748687986106,False
0.002290522957296174,False
0.0008595205447647097,False
0.002003423051238727,False
0.0015693955930308717,False
0.0010242894666104238,False
0.0008468856193194346,False
0.004659748486433959,False
0.005008290700554563,True
0.000605979163253617,False
0.0003198477204449485,False
0.0007924932807896059,False
0.0027978013498468806,False
0.0013692001716871618,False
0.001154710621331928,False
0.002669665350866424,False
0.002189967896904583,False
0.0019025883973994944,False
0.0004344057174141451,False
0.0015054495753757063,False
0.002190169926511806,False
0.0004383133087108175,False
0.0014305934723065049,False
0.0023226284035958934,False
0.000950224502327483,False
0.0008095300488928466,False
0.0010518933062864321,False
0.0013353310223141155,False
0.0013406410048837636,False
0.0025638303813939876,False
0.0013662753613336346,False
0.0013121399832732171,False
0.0018027418164994146,False
0.003507460154063102,False
0.0007174789376156694,False
0.000758250005937379,False
0.0014045960092923197,False
0.0007956262880726966,False
0.002151227434454214,False
0.00102791996890112,False
0.0016495962294721888,False
0.0014272072647482992,False
0.005283594171729932,True
0.0016057590171464128,False
0.0012765011158823469,False
0.000497405093394256,False
0.0010381060240263174,False
0.0001905752645532469,False
0.0020182153272422826,False
0.0076437843135152925,True
0.0018493926318262437,False
0.0003626780540688675,False
0.00028871093381613354,False
0.00036483100346295717,False
0.000582728836344997,False
0.0004564345003657396,False
0.0010215570189190414,False
0.0007601283348890152,False
0.0010152574629067434,False
0.0009850503457918133,False
0.0010402991551523738,False
0.0011724382604556005,False
0.0011214015688640838,False
0.0017753142185727203,False
0.0007218846252410987,False
0.000734649838977767,False
0.0013408692499877054,False
0.0008798275779427879,False
0.0008675851140444906,False
0.0020810152579509122,False
0.000860924097408874,False
0.0004338802087991464,False
0.00037343379495184014,False
0.001123738672329128,False
0.002672369617166053,False
0.0007691161236085518,False
0.0016067581444747694,False
0.00047264673308423363,False
0.001135791738341369,False
0.0004554070784346406,False
0.0005028908216225236,False
0.00047205226516184326,False
0.0006550429759258246,False
0.0009846921539039533,False
0.0005115646051469764,False
0.0017940415573973027,False
0.0012162348396103115,False
0.0007831270591981269,False
0.0004884507525079374,False
0.0020225641699100874,False
0.0012989893691956167,False
0.0014407652476864246,False
0.0007810868228924633,False
0.000982094501409588,False
0.0014091711751540916,False
0.004232168440351381,False
0.0015194668008042197,False
0.0004770341873546479,False
0.0019368613306040283,False
0.0017125682880595962,False
0.0023409483162501296,False
0.001999761783411113,False
0.001852268848599831,False
0.0004895708146431748,False
0.0014902694693743818,False
0.0011184354173880923,False
0.0007341902837287092,False
0.0012297292051926367,False
0.007214879586981268,True
0.0018653228192237817,False
0.002121285368005166,False
0.0014178289857891472,False
0.0032737759549438237,False
0.00048051295801393326,False
0.0016461741224298807,False
0.0017433596104768866,False
0.001642261271334992,False
0.0010077920863483106,False
0.0010928233480723703,False
0.0035502851321465114,False
0.002153835327745975,False
0.0008175205365897063,False
0.0034317225352255365,False
0.0010841465907242246,False
0.0018151988723730595,False
0.0040772734230808075,False
0.001042604570850637,False
0.002610339296583098,False
0.00404753369421918,False
0.008482249335251327,True
0.0009636518113164489,False
0.004342786057187917,False
0.0013397375093015431,False
0.002345031099286889,False
0.004077237497763924,False
0.0036767188588203207,False
0.004077769002981894,False
0.003749615064054593,False
0.004011567251600103,False
0.0031156634763706034,False
0.0013842704158321586,False
0.00466902490328087,False
0.001357166908063656,False
0.003173790347838367,False
0.004708408725236069,False
0.0007535277300787296,False
0.0011936607097341833,False
0.0015596592031163787,False
0.0007380038203779514,False
0.002425733309345803,False
0.0034302460422027466,False
0.0009013763611298644,False
0.006219154708896799,True
0.002383190610632236,False
0.001632776114040466,False
0.006745560875261972,True
0.007430679256273827,True
0.0029690504744269625,False
0.006634536825963602,True
0.002980387314737198,False
0.0011580120421393163,False
0.004225482355724477,False
0.00974917243931575,True
0.003923464119315888,False
0.004867567727719312,True
0.0034267953822309095,False
0.006599697574399062,True
0.0015029443796636542,False
0.0026099349654070867,False
0.005736681304048615,True
0.004761654602175024,True
0.003967185516481757,False
0.007127264665518809,True
0.0027170727323130935,False
0.0014120600285335157,False
0.0017269874955877327,False
0.005453616012141607,True
0.004453385148449008,False
0.0020295822578575177,False
0.012020492667404622,True
0.011820153349655024,True
0.012207053872852067,True
