ReconstructionError,Anomaly
0.001090785152408812,False
0.0006986519973376722,False
0.0006532396625997642,False
0.0012125514967352188,False
0.0003511142783959935,False
0.00046298059866730403,False
0.0008339166270617283,False
0.000499467129575316,False
0.0011098961052080788,False
0.0005000831930030454,False
0.0007531889920760111,False
0.001372091349485157,False
0.0012085005191225433,False
0.0009967474087355097,False
0.0005494363349807502,False
0.0022169746914676145,False
0.0010467571396024597,False
0.0014178795207284956,False
0.0004632414955424051,False
0.0005309240431528649,False
0.00126297113009161,False
0.0008120219682217994,False
0.00012063190093805837,False
0.0005946263430198362,False
0.0012382836367844793,False
0.0004389119857636372,False
0.0007864135357572629,False
0.0006310658599754673,False
0.0003175118511993011,False
0.00039697196335047435,False
0.0005486907105449346,False
0.0004246924580323144,False
0.00023169449496010516,False
0.0003391799911645401,False
0.0006806752577859475,False
0.0005583592307714763,False
0.00026390699350993166,False
0.0004391364687881676,False
0.0010788731728044395,False
0.0017321203988175163,False
0.000939034676360604,False
0.00045871908954529496,False
0.0015913524205319065,False
0.0007267816515068787,False
0.001064095450218479,False
0.001590332725876215,False
0.000831910687735171,False
0.0006814232008284122,False
0.0004891295276228115,False
0.0006933930206856599,False
0.0004183876666929765,False
0.0019950645449385808,False
0.00043342685106244653,False
0.00039856176089760693,False
0.0005717639430626812,False
0.0019523475488514052,False
0.002604068450106445,False
0.0007643715037031816,False
0.0008835384033992585,False
0.0012690882685843102,False
0.0008323078443481022,False
0.0008899027462400941,False
0.000492999012125642,False
0.0007175088652571509,False
0.0005114425042714894,False
0.0007005053107268259,False
0.0007557055229107266,False
0.000877010110428845,False
0.0008689112892163698,False
0.0009558353387746434,False
0.0004917721773617683,False
0.0004210799687083179,False
0.0003207197430250704,False
0.0019666617408291465,False
0.0007339084337105262,False
0.0008986757513115308,False
0.003195742998986903,True
0.0017806602034480215,False
0.0013552555236566513,False
0.0022104136891112867,False
0.00034753361352123904,False
0.0006915878904643397,False
0.00047778525073178174,False
0.0015068487508838855,False
0.0003893525884328018,False
0.0013324608394597712,False
0.0009380725204062256,False
0.0008685262703416505,False
0.005138104872920937,True
0.0013781379758291427,False
0.0017181519792831119,False
0.0007684569468964564,False
0.0007091044312272461,False
0.00044329948184751607,False
0.0017179806665356386,False
0.0022116482978600483,False
0.0010961520670107834,False
0.001266624079286684,False
0.00022406691356980044,False
0.0003740669210792467,False
0.0017485017119508446,False
0.0027707326277066477,False
0.0026251743939976974,False
0.0015186952880031353,False
0.000593777025421096,False
0.0011956088862912822,False
0.002338862227811555,False
0.0012249543509862454,False
0.0017753399956488092,False
0.00046367604678491014,False
0.001631192263265791,False
0.001074294838463941,False
0.0012817913488098014,False
0.001837750094909298,False
0.0003764199349141741,False
0.000501801785940875,False
0.0006795415876227948,False
0.0013679858094310163,False
0.0007027226411293442,False
0.0023788627049099636,False
0.0004590707504222823,False
0.0005756459293732076,False
0.001673388182484884,False
0.002233630206938002,False
0.0020261701026292205,False
0.0016111771945559233,False
0.0014503362571900576,False
0.0008940753752567319,False
0.004979346437288096,True
0.004590519833009896,True
0.002069154820227676,False
0.0004981538809875543,False
0.0006038163324793294,False
0.0011269434716266351,False
0.0018890080131573688,False
0.0017488588577798266,False
0.0009081231872175299,False
0.0012662040958630488,False
0.001460919585510796,False
0.0016438179532665808,False
0.00046501404740037765,False
0.0012595992363965902,False
0.0009900569956710716,False
0.0010200948850229397,False
0.0018854271388025648,False
0.0003116343148865536,False
0.001369054508253904,False
0.0010079888572316277,False
0.0003988434243580506,False
0.0014354265360895502,False
0.002249540101386381,False
0.0022251152804702986,False
0.0007251513212444277,False
0.0002025678919777418,False
0.0009740255164172786,False
0.0011395904540567807,False
0.0008517011845528363,False
0.0011338094645939084,False
0.0002498563366612073,False
0.0019884274550752575,False
0.00035212242285772276,False
0.0004840455506164979,False
0.0006581186695755347,False
0.0016094495440515256,False
0.0013617069518456592,False
0.001003876719768933,False
0.0005368958113740125,False
0.0020006522935732437,False
0.0004115168120346711,False
0.0011126459508630743,False
0.0012411015130451898,False
0.0005637043691108071,False
0.001176489619337164,False
0.0007547472649684238,False
0.0002972123204591183,False
0.0007295047036042807,False
0.002120666534212375,False
0.0007714220336726685,False
0.0014476284692046576,False
0.0006642962411336896,False
0.0005850274734045267,False
0.0006747130947404287,False
0.0013559796401870154,False
0.0006498899366855319,False
0.00042191172210506825,False
0.0004602609838844129,False
0.0003371502750350311,False
0.00028674664436316243,False
0.0009423688651260693,False
0.0005147957552496237,False
0.0008061272349001212,False
0.0006986812457595101,False
